label,dseeing_ori,dseeing_corr,dbeta_ori,dbeta_corr
46.0_-30.2,0.05644601666852764,0.014046845430994725,0.21024039214543255,0.06082206663640935
348.0_-34.1,0.06307316914281584,0.012961975984568592,0.21190508363448926,0.06509472908494306
213.0_1.5,0.06117357829903666,0.014090791548567221,0.23871894916358713,0.07330627111044123
44.7_-32.1,0.058016128492509526,0.010692723384218507,0.13387620294971808,0.037754114230396915
356.5_-31.2,0.05493185715005441,0.007595171252295335,0.1430844379986414,0.04087505466323894
21.9_-30.2,0.026273116736336033,0.0026504618753973334,0.05331271540811958,0.0075675083915085995
170.0_0.5,0.05677406031997022,0.011731231519446855,0.16625446969164107,0.04307062350416215
186.5_2.5,0.0474234038903926,0.008145026244502852,0.12979115806838157,0.03101554310005465
182.0_-1.5,0.07608418384627304,0.02189289401228823,0.37569339042884625,0.13826622520185555
189.0_-0.5,0.029870571488965693,0.0028398478278379613,0.058778633490887314,0.00812553040881775
350.9_-29.2,0.10194024335480299,0.03565812345376215,0.4778930983938076,0.20200627852538658
194.0_-0.5,0.07146246841224829,0.019557712156983632,0.22814851402631636,0.06700778292527579
45.1_-28.2,0.07154696780112967,0.019457879088574905,0.252444620693295,0.08091106074071118
24.2_-30.2,0.038799463712183124,0.005387785054773697,0.0881708380829844,0.018418727228683998
354.3_-29.2,0.03386465193843901,0.003793796411143823,0.07318362404887954,0.011974661921823605
180.0_-1.5,0.02193172564927575,0.0009809613421151815,0.03478545433931349,0.0017169837088394893
157.0_0.5,0.03954438945200894,0.003281213075776047,0.08642459433853855,0.0175185965837089
332.4_-34.1,0.023714458621059132,0.0023346726302016143,0.03760808417543501,0.005104698406083913
42.0_-34.1,0.030877632831573232,0.003824214290413139,0.07245539616287117,0.012046009299269848
231.0_0.5,0.035063215139684106,0.0051480933148377196,0.09736742291730341,0.017860173697394975
344.9_-31.2,0.07630501018053382,0.02229687346896577,0.34831439857118507,0.130002643208806
220.6_2.5,0.058454176419939066,0.011450454769711281,0.16617580746495908,0.04731304113217731
340.8_-34.1,0.020811503193881295,0.0021665442314359584,0.0332974941594693,0.0041242497888470476
4.8_-33.1,0.042552966358838824,0.005207785474343074,0.09814636538821604,0.0202695201626467
332.0_-31.2,0.035287666339299924,0.004001500598276942,0.06362137057161918,0.010640452179187484
40.0_-32.1,0.04946823221382618,0.007999882612672099,0.10067887335591238,0.026908720477842686
16.5_-32.1,0.0434940367011759,0.005433463933959728,0.12061058746645605,0.02332797954123723
199.0_0.5,0.06302066089819876,0.016491137020499584,0.19411506286620975,0.06398951581062465
212.0_-0.5,0.033407292304055765,0.004297227732110668,0.07662453960260918,0.014714315943780054
47.8_-29.2,0.03713658365223028,0.004504379241831764,0.06479253872369481,0.009944878101074205
12.4_-28.2,0.05892590663977982,0.013493441998469092,0.16516384648779192,0.05077780588381826
351.8_-32.1,0.028760748322188525,0.0017591538780365712,0.05340633914357108,0.008675709031317582
337.0_-30.2,0.01728634029626064,8.065166545706189e-05,0.0215252140943652,-0.001300850353262757
223.0_1.5,0.022245609292176248,0.001728283013584736,0.035704170884203044,0.0035302420114462453
224.0_1.5,0.08283854458522902,0.027001566227242944,0.4712602666410501,0.19803209847741515
52.3_-33.1,0.04031367586624387,0.0038114416253229983,0.08625569918909452,0.01695320553923982
50.6_-30.2,0.036351097276417194,0.00459660683062181,0.07120782324835885,0.010808435232819606
43.7_-30.2,0.020402297198636298,0.0012398127442017949,0.03933883670687208,0.0037856267853143594
160.0_0.5,0.01634168139633557,0.0010419141495088809,0.02488724050424449,0.0025499544932544777
227.0_-0.5,0.05627734507468996,0.011107590186627526,0.17240962705578267,0.047662383201371714
214.0_-1.5,0.0581126420832969,0.010172263477581331,0.1500693809097208,0.047158000100730416
2.4_-32.1,0.03796374844305445,0.005059998492410048,0.08024927683312293,0.016303486307943777
2.4_-33.1,0.07019513967904538,0.01817176483353639,0.24218636590392778,0.07381051859024107
136.0_1.5,0.028976613019527888,2.842186041071034e-05,0.053194624864912006,0.005600008732957029
131.4_2.5,0.03323200408942329,0.0017484804191085803,0.07443307376070135,0.011587446472372658
181.0_0.5,0.06793389895645516,0.016200076861678743,0.269857959433367,0.09254621575637062
135.0_-0.5,0.04444927749902816,0.006237718566137034,0.11313613706017539,0.028885007420299612
10.7_-33.1,0.05588203934299316,0.007573710745601095,0.17391541430160265,0.04942482260090669
50.4_-34.1,0.06118079965474373,0.011493404353183792,0.20713784696662174,0.07182495216497277
344.7_-32.1,0.0448957925736124,0.004588239744363395,0.0899190007542439,0.021144337522363162
160.0_-0.5,0.09642377532184439,0.037836245342814476,0.6652959932295474,0.28640175502235143
355.3_-31.2,0.045988965133384185,0.00795300276489763,0.10393706631043825,0.021550406499755242
40.3_-30.2,0.0629944334767524,0.015669338835664272,0.23937747527215542,0.07833966870327236
33.8_-31.2,0.0262733659539825,0.0006805139351799231,0.046117694413437785,0.006052621280703202
214.0_0.5,0.06505775779435177,0.014683404385159414,0.2076311433146082,0.06705745067708747
199.6_2.5,0.026020383604954216,0.0006865469727331047,0.04376036284811153,0.0038907538042973937
226.0_1.5,0.06477511666539308,0.011713233775091049,0.170721941127783,0.053934594202627056
167.0_1.5,0.030163177847371124,0.003053620535598327,0.05442336407273812,0.010024194132296702
197.5_2.5,0.07682787149880009,0.024252188803560466,0.3976489908049632,0.15282925409500472
236.0_1.5,0.05987860903483794,0.011068409934549116,0.15862258369975377,0.04746020529893091
231.0_-1.5,0.0659260563419109,0.014467557070232392,0.2585314965711499,0.08539356533191066
195.5_2.5,0.031117483661449476,0.0018955306831897514,0.06119213397991311,0.00872686045753806
157.0_-1.5,0.025905514356694796,0.0004488018416403149,0.042393353072303235,0.004732689993561925
157.0_1.5,0.03251660448287476,0.0023901253069819866,0.060091160276707856,0.009040396910231369
194.5_2.5,0.04970103326231907,0.010089673516571149,0.13023311830082118,0.03141492216523016
209.6_2.5,0.020307559676528118,0.0008185388737180149,0.0317029701547239,0.0022834905965462378
337.6_-27.2,0.024129018695744686,0.0020783938912909685,0.04284055169687677,0.0029492373959314234
36.1_-28.2,0.030742543820801917,0.002254684569473196,0.04310322359124417,0.005707888036099043
169.0_1.5,0.02486491251914716,0.0016003565599312678,0.0363134246087205,0.003370396559819767
192.0_1.5,0.04809343890277363,0.007720039869539041,0.11663679327530524,0.025735740723754116
189.5_2.5,0.032294839114885676,0.001438199902212285,0.06267576517976672,0.009050755457675162
160.0_-1.5,0.03839586718444865,0.0029960080758878738,0.07586634153107877,0.014594934301307969
225.0_1.5,0.028166993448424275,0.0015993708786975261,0.04596467973064201,0.007821364049065044
25.2_-34.1,0.032694251203300835,0.004401258019648733,0.06827076848728397,0.011836821640113493
157.4_2.5,0.0238019671759565,0.0011830865057901295,0.03006633948232111,0.00443764694430905
209.0_-1.5,0.03038286670600014,0.002979067059564097,0.05144268187350579,0.009178148156974281
334.0_-28.2,0.0322900322074489,0.002407952327759566,0.05186270768611285,0.007147422315970784
204.0_1.5,0.08029893527471729,0.02510117945776089,0.4771172669607619,0.18072375075573138
208.0_1.5,0.037794263954564436,0.0030078640454728614,0.0694398692035846,0.012981656213343204
349.8_-28.2,0.02129889067705236,0.0006897202373810082,0.025526513851635742,0.002188956774070697
0.0_-33.1,0.04944379478876227,0.007074945930830666,0.12773909868686228,0.0314204489042418
171.0_1.5,0.031282227569611486,0.0012713690953635036,0.057505705085408025,0.009686862081762438
22.6_-33.1,0.046768657362987014,0.008118737706507463,0.11763056783857409,0.02708133732909822
230.0_-1.5,0.05947855937845819,0.01341427418809021,0.19068114251973248,0.05641821890125994
37.2_-28.2,0.00839683048672684,-0.0004346704172175186,0.010791556199870763,-0.0003851299778750871
201.6_-2.5,0.03376129552763396,0.0028608220200142904,0.06156497495161209,0.009422614720991538
167.0_-1.5,0.028530927143816477,0.002492169494605911,0.04832124613207989,0.006053973913196849
168.5_2.5,0.04604317375256971,0.0076562682937597795,0.1141928253752661,0.025154532028895314
236.0_-1.5,0.062086331441272465,0.012850541242007943,0.17769454028140935,0.05513706930014176
234.0_-1.5,0.052427336234421695,0.01129011136532393,0.17171992384852533,0.046497947254026464
198.0_1.5,0.02307496931961949,-0.0006622689476569535,0.032832696373563494,0.004374268583700473
196.5_2.5,0.04516394602451794,0.006573277248228013,0.12302984995242672,0.02644300378812498
167.5_2.5,0.020473158640289993,0.00028797528256995387,0.03513504746424112,3.066079342129339e-05
167.5_-2.5,0.04162585669840065,0.004313885712189257,0.10196879629553768,0.02227250619508312
331.8_-28.2,0.0321473561448098,0.0015446043453681284,0.06030611267519629,0.008231907141443931
192.5_2.5,0.07947088000648457,0.02491278498810624,0.3702800522387461,0.14326235534561907
206.6_-2.5,0.03043572949558224,0.0025861151848908088,0.06073930909419393,0.006839520943796019
44.0_-28.2,0.03722975141355786,0.004723975728232819,0.07676028200707119,0.015402299705440369
355.5_-28.2,0.030423883412071383,0.0029459131877494545,0.06877386698103484,0.006328215124298049
22.8_-34.1,0.017305381850661602,-0.0010061150226502093,0.01807701658297709,0.0006433730900010589
330.8_-27.2,0.02035873098265465,0.0016365524325141843,0.03799670584108499,0.0037085263688569556
168.5_-2.5,0.02174259005980556,0.000984839923150349,0.02670181614023332,0.0024367471984975417
158.0_-1.5,0.03034593931129995,0.0012101929554533982,0.04777486940242629,0.004648285952934319
161.4_-2.5,0.06075407280226545,0.011416674067276509,0.1859151091648233,0.05947694188694956
32.7_-28.2,0.015224949878303974,0.00011743574321015161,0.01653110436237069,0.0008921642952571446
161.0_1.5,0.038405532767496614,0.0027010445348032894,0.08338412455855375,0.014644120500810476
203.0_1.5,0.02419215917969857,0.00198076295652423,0.04301892235494581,0.002556077728914824
338.6_-28.2,0.046415692291446736,0.005067959769292446,0.10765550639142941,0.025537299635754723
221.6_-3.5,0.03585155167644546,0.0037547430329500945,0.07197754293648817,0.013547776142208066
170.5_2.5,0.043355558715311285,0.008364975953517277,0.11210193561828402,0.025293498372389322
0.0_-34.1,0.0256318228505787,0.0019538099293622668,0.04370156922296975,0.004686845666526162
189.0_1.5,0.02887841229362713,6.8241935508319536e-06,0.047540435454702934,0.005525026303396854
235.0_1.5,0.06819973109555381,0.018127868700449887,0.2618880410967234,0.08982758540045319
168.0_-1.5,0.038708819646910156,0.006063685315150094,0.0844298563856033,0.012970062524021346
24.5_-31.2,0.030901337433843462,0.002963631812330063,0.0641294231384845,0.009640868339224886
193.5_2.5,0.026286832508445646,0.0031375054593829445,0.0503165517152395,0.006614059965645628
158.4_-2.5,0.024217153452970926,-5.339520705196929e-05,0.031207422845402625,0.004872824681339748
226.6_2.5,0.029599076828954053,0.0025043642808238106,0.06100181151788349,0.007920124699835763
205.0_-1.5,0.07186489123836892,0.021921365840165307,0.3744366351940596,0.1464194975581789
33.9_-28.2,0.03727899347327775,0.0024124726842601365,0.07165611877061667,0.011779994881012924
202.0_1.5,0.045287650296282775,0.006692413977650765,0.11103958448964403,0.02448801113512506
343.1_-28.2,0.07166215905676078,0.016421841579607917,0.22536085703522393,0.07812975942363522
0.0_-31.2,0.05194158606064312,0.010823348169022048,0.17509278611858928,0.04586558786987357
229.0_-1.5,0.11349745988959455,0.04223362245666044,0.6657611478057158,1.5368099014975964
163.0_-1.5,0.031944794282360106,0.0028173202501966944,0.05697271469510971,0.008558197043362732
163.0_1.5,0.03843682638144291,0.005518079723817896,0.08123825449979412,0.017487487597004348
233.0_-1.5,0.06382785595117293,0.012996490820400126,0.23975823574619978,0.07334991988953886
230.0_1.5,0.027494446637157558,0.0030302931457966424,0.05310377538672544,0.009231792774830641
201.6_2.5,0.058839497697912226,0.012648512899010167,0.2157716277654994,0.06321701445800967
190.0_1.5,0.027809354514256625,0.0036571764708407993,0.04821220278918944,0.00801968920069908
229.0_1.5,0.03207893853087573,0.0013304727456295532,0.05455163267906616,0.006413674955519474
232.0_1.5,0.030929790294520716,0.002481005017011071,0.052348595281180924,0.008012018261978244
356.6_-28.2,0.030999719730865617,0.0011549910018142158,0.06005248803581534,0.006020686461174314
354.4_-28.2,0.01879788217390229,-0.00030457811685827903,0.02296588596832588,0.003927483188161679
198.6_2.5,0.03977011400938807,0.005423353486555575,0.11736551608350514,0.023582232855366606
234.7_2.5,0.028641482927445203,0.0023335166121652537,0.04672171828121175,0.006500692776693821
31.6_-28.2,0.028154203595609616,0.002450348505719354,0.04640088429633777,0.0047027589848356085
0.0_-32.1,0.051972533336500884,0.011251015917023214,0.16351678563887845,0.041705182746777265
5.6_-28.2,0.024428917995207324,0.002158724125746411,0.04097984169726341,0.0018945444693578633
199.0_1.5,0.0728644991026092,0.01997681252712862,0.3073448630846063,0.11526821017082095
160.0_1.5,0.03215950645819642,0.002553888280777611,0.05088114662418576,0.006392755580779541
1.1_-28.2,0.02930270820078707,0.0022868890879054983,0.056925392316175744,0.007008516803239027
348.7_-28.2,0.030802894238823916,0.0015035871674361316,0.053995090137677906,0.005771633355271926
30.5_-28.2,0.02548274600268072,0.000470971709932526,0.04498238660909453,0.005220613362964746
231.6_2.5,0.06649839691959718,0.018357844280865527,0.26996774098845333,0.08876926141416247
187.5_2.5,0.05734744437022023,0.011832488155608067,0.19343237397370558,0.05600682787976381
228.0_-1.5,0.028693548421843844,0.0017643979395967487,0.060311418554632644,0.0052112598745559235
194.0_1.5,0.02961009986942697,0.002080418054736389,0.0563639235727774,0.0069726546436279044
206.0_-1.5,0.026648015452246335,0.0027724802091708195,0.05552581979982417,0.007462365567266684
352.1_-28.2,0.0442723423829461,0.005832869657193623,0.1290824404493701,0.03041517213162734
226.0_-1.5,0.07337143740034667,0.017660117120051815,0.2419322617467761,0.0863723315104015
346.5_-28.2,0.05478485570040919,0.011254052131821023,0.12611085036403613,0.033643607280540735
235.0_-1.5,0.031713701690636836,0.00367800327513038,0.0692941584885612,0.008055296306620585
166.5_2.5,0.039233015736048094,0.005904843219731658,0.08876889563217072,0.0186014193024969
0.0_-30.2,0.044389941514163256,0.004574489198374009,0.0905280046241089,0.02030205262354683
161.4_2.5,0.024626581215751342,0.00011398357901099117,0.04668491140245724,0.004591340535731845
335.2_-28.2,0.02828115948983535,0.0019149759131728812,0.04596115062095318,0.009871563528287865
208.0_-1.5,0.03354642787956313,0.0010790008257549825,0.04754045033256665,0.006747562101942457
169.5_2.5,0.02560554871952913,0.0014167386082193257,0.03765950673506623,0.0009647560285100733
188.5_2.5,0.039079126027804736,0.005560444543036815,0.0962849720141612,0.020556605364709615
24.0_-34.1,0.049003048748101304,0.009167489934882242,0.14016561100369648,0.03493590731566104
332.9_-28.2,0.03164146982120993,0.003143086676977591,0.07154838644089538,0.011138159947511708
227.0_-1.5,0.05066968772269631,0.008251346292897805,0.12025607755567788,0.03057733137690779
207.0_1.5,0.03738467788626209,0.005509729683052893,0.06858789571071938,0.013486624755164447
200.6_-2.5,0.026811961826934145,0.0001909109647543494,0.036928089687771865,0.005039296971432384
210.0_-1.5,0.023155204547618408,0.0010727181185330999,0.03496737683408565,0.004443797150754582
232.6_2.5,0.028643230129646053,0.0022677626904243384,0.053734873579840005,0.005445877736573972
28.8_-34.1,0.03778918925989916,0.002905519032675785,0.06928290441980565,0.014051349439443788
340.8_-28.2,0.052876239364460405,0.0065231973798614866,0.11801538708543609,0.03166372318867611
162.0_1.5,0.025626948784781615,0.0006725218070496818,0.04184469404357426,0.004928937168014556
13.8_-30.2,0.06642236767237213,0.012743389433830054,0.19094477655069572,0.055182225055067986
22.1_-31.2,0.02546492344641419,0.0018003482899584585,0.047996231205934346,0.006076381957696977
41.8_-28.2,0.03362714613260688,0.005073910051595619,0.06535585943506884,0.012619858073682424
334.2_-27.2,0.0238381239824706,-0.00019563479646052246,0.03363830826924717,0.005239072279106532
234.0_1.5,0.03602809849882167,0.0035599814518501886,0.07512899132327999,0.016350173598809376
160.4_2.5,0.03649373364237183,0.004011024041044073,0.08410510718341131,0.014616339661095561
228.6_2.5,0.04844200191373848,0.008627748676507873,0.14236725374204845,0.033081965380967145
225.0_-1.5,0.07204764119320414,0.019200222261144942,0.3067420840828648,0.11206064869679892
235.7_2.5,0.03772577948030697,0.002146609898124985,0.07686239368281574,0.0169303294540245
353.2_-28.2,0.04626985772632259,0.008223681081729182,0.10303600615418909,0.02634627207962238
200.6_2.5,0.023422228059696813,0.0018512677493050576,0.041704287392027764,0.002760037717179553
336.3_-28.2,0.03399803100998165,0.004706302086186274,0.08142878595330479,0.014376465718894352
233.6_2.5,0.023749268619317247,0.0017068202519157955,0.03802560371376382,0.0026905146395110424
161.0_-1.5,0.03244205662457662,0.0018305670750610034,0.05829498436454507,0.0096200225446565
190.5_2.5,0.04811918462241579,0.005405863618994601,0.14839602220662973,0.03476560662409
210.0_1.5,0.04890125188128624,0.007201813733100687,0.10081665127591913,0.02486632279074857
220.6_-3.5,0.032000789409918746,0.0037267951795099865,0.06494907235643825,0.01126089489377361
332.0_-27.2,0.0240407621991606,-0.00039935145714396796,0.03860913741326984,0.004054031146538366
158.4_2.5,0.0251619503200741,0.001097115805518484,0.036813467504871286,0.0018296990149912046
170.5_-2.5,0.03441270966639261,0.004200377395190574,0.0734675268273283,0.011484708963630587
207.0_-1.5,0.0595327828199473,0.012247848710627488,0.1652654833703219,0.052102708245755226
159.4_2.5,0.0328424077735397,0.0017156502789947982,0.06698922789330437,0.011437914438048964
225.6_2.5,0.05060514856557372,0.010582095286885165,0.13946010893453203,0.03773628280066567
165.0_1.5,0.06185199688147108,0.015991279408184914,0.16273312250139396,0.047773024849895325
351.0_-28.2,0.03497700437647398,0.0030869566225771587,0.06662465005028385,0.013112921638444047
169.0_-1.5,0.02821749283719645,0.004181239757885345,0.04969979878829624,0.006289424355344314
202.6_2.5,0.018664445649090942,0.000714411364525449,0.02651508611298159,0.0039046216611539186
237.0_1.5,0.06652990878900034,0.017363636398018214,0.3455309247389361,0.16269895647768645
188.0_1.5,0.03259080584424545,0.002541867049836167,0.05490062672545774,0.010975639388937985
159.0_1.5,0.02917633221158544,0.0019494451160409773,0.0539740985865272,0.00828772132924833
157.4_-2.5,0.0312008269976015,0.0014954533803866173,0.06789820816547629,0.01069280352170278
329.7_-27.2,0.020129487826378387,0.0018312010492236015,0.029355346943845152,0.003808658829706151
201.0_1.5,0.05835523834689158,0.012493178018526244,0.19138200312362327,0.0574335194342678
0.0_-35.1,0.03365966643128464,0.0027622307499145355,0.057824869289263,0.013170786692216347
206.0_1.5,0.020520589779641607,0.0014007660835360246,0.03539630484656269,0.0037073795191552086
169.5_-2.5,0.034458680703121726,0.0028502210149707594,0.07026554458071345,0.013022816912701279
358.9_-28.2,0.03327044486753831,0.004488538325267179,0.06984506551088525,0.009855693385808505
159.0_-1.5,0.04256971832771806,0.004999638387980444,0.10270278978167449,0.01993966951135515
168.0_1.5,0.05163005976708863,0.008503274981687662,0.1360737564150205,0.03624549316568068
204.0_-1.5,0.03739866260797896,0.003602388896954277,0.07405115752361156,0.013949261027724983
227.0_1.5,0.03793271328800457,0.003526104007739202,0.06577859957771036,0.00839429394007018
191.5_2.5,0.03499417342012491,0.0058394079716708215,0.07124635021630737,0.013149940188567074
227.6_2.5,0.10071640425815137,0.04098760712786404,0.7549326326371307,0.4046581957465659
24.7_-32.1,0.034371934827950465,0.004160793476925466,0.07350083292727613,0.010245699263057316
232.0_-1.5,0.07039451413355725,0.019333291727892818,0.33762717897163663,0.12395239602288446
236.7_2.5,0.06542474142469921,0.017991448142092897,0.23965735687329986,0.07924708681369864
203.6_2.5,0.04138650103933224,0.0050406899256682835,0.11881749647551099,0.02698163842412309
4.5_-28.2,0.026081333357800666,0.002820043684701892,0.04595548452245946,0.005183936979969891
200.0_1.5,0.07212889186576202,0.01530227215556257,0.28945175856523897,0.08863937403235987
205.6_2.5,0.06543858561940555,0.011079474108211541,0.2373290853229779,0.06898944798681844
158.0_1.5,0.053466772457844834,0.006794193931231421,0.13536668212686562,0.03498182694848392
337.4_-28.2,0.025776097119625984,0.00307011580317591,0.06297792300682516,0.00823899121883262
40.6_-28.2,0.03365095629566478,0.002753780971609407,0.05733481751633544,0.008325723175284776
228.0_1.5,0.033082772919040854,0.00470137805862762,0.06132023280001748,0.008873840978999074
231.0_1.5,0.03865697805859313,0.003147337783085805,0.07353205821778565,0.013990131147759505
204.6_-2.5,0.042320686920170575,0.005315218745489933,0.0928555837097912,0.022308612291274232
191.0_1.5,0.026081348126792848,0.0012367634263862227,0.041462652911066655,0.003527122140057932
39.5_-28.2,0.05954947816313995,0.010593396663853108,0.18216076952976554,0.05482336043603219
165.0_-1.5,0.05911043692962844,0.01081224110873348,0.15412624248678783,0.045343224788406744
164.0_-1.5,0.036766363677780925,0.00464120874692024,0.07304160721533487,0.014905012584735628
159.4_-2.5,0.05485978621732997,0.011047718419166248,0.1351019900102673,0.04049275330839951
193.0_1.5,0.03145643548742141,0.0015984860391012859,0.05243393647472501,0.006655732569774696
171.5_-2.5,0.027268205577332616,0.003682966163567307,0.0536704413313304,0.006466338275831622
209.0_1.5,0.038834008040458466,0.003817131364937364,0.07022482939867422,0.012239098454292226
345.3_-28.2,0.027683522085420718,0.003906782499896826,0.05321103684730449,0.005871002175965642
196.0_1.5,0.05576676603899992,0.011205181758133002,0.16404571064875614,0.042311681290725864
164.0_1.5,0.05603421412357457,0.014485327010516054,0.17211324268146416,0.0506545913419356
230.6_2.5,0.056693335428181495,0.011505791478950015,0.18063631904370187,0.05264468762085694
166.0_1.5,0.03487559337393735,0.003429097442684927,0.0694783019813032,0.010819570134752599
202.6_-2.5,0.039666526961477086,0.004223349905972157,0.07278260740784624,0.01423774121410483
170.0_1.5,0.04499791768797302,0.0050421149528446065,0.0913129468480991,0.017823859518260713
339.7_-28.2,0.025920198472703465,0.0025448015454772894,0.04474006320430865,0.004178512058881813
187.5_-2.5,0.04590539165818924,0.004577822990844521,0.1131619544609955,0.02621425070936603
205.0_1.5,0.043804631451433505,0.005790502233171855,0.10958224426744159,0.02745390051104604
197.0_1.5,0.022219791115697263,0.00241892349118011,0.03379577078825618,0.0017602234522717543
233.0_1.5,0.042775692564188394,0.006293744136286728,0.08944351023055908,0.016388522269228767
